true,corr,mmd,kol,wilc,rdc
1,0.0,0.0,0.0,0.0,0.0
0,0.216,0.0,0.0,0.0,0.41
0,0.056,0.0,0.0,0.0,0.238
0,0.113,0.0,0.0,0.0,0.228
1,0.0,0.0,0.0,0.068,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.186,0.0,0.0,0.0,0.166
1,0.0,0.0,0.0,0.0,0.0
0,0.237,0.0,0.0,0.0,0.199
1,0.0,0.0,0.0,0.0,0.0
0,0.014,0.0,0.0,0.0,0.143
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.209,0.0,0.0,0.0,0.134
1,0.0,0.338,0.003,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.003,0.0
0,0.369,0.0,0.0,0.0,0.079
0,0.064,0.0,0.0,0.0,0.483
1,0.0,0.0,0.0,0.0,0.0
0,0.447,0.0,0.0,0.0,0.156
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.002,0.0
0,0.097,0.0,0.0,0.0,0.071
0,0.282,0.0,0.0,0.0,0.347
0,0.183,0.0,0.0,0.0,0.28
1,0.0,0.0,0.0,0.0,0.0
0,0.255,0.0,0.0,0.0,0.306
1,0.0,0.0,0.0,0.016,0.0
0,0.2,0.0,0.0,0.0,0.305
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.063,0.112,0.0,0.216,0.13
1,0.0,0.0,0.0,0.0,0.0
0,0.094,0.0,0.0,0.006,0.177
0,0.295,0.0,0.0,0.0,0.405
0,0.281,0.0,0.0,0.0,0.374
0,0.032,0.0,0.0,0.0,0.382
0,0.124,0.0,0.0,0.0,0.18
0,0.162,0.0,0.0,0.0,0.406
0,0.337,0.0,0.0,0.0,0.38
0,0.229,0.0,0.0,0.0,0.46
1,0.0,0.0,0.0,0.0,0.0
0,0.113,0.0,0.0,0.0,0.448
0,0.361,0.0,0.0,0.0,0.327
0,0.344,0.0,0.0,0.0,0.471
0,0.086,0.0,0.0,0.0,0.199
1,0.0,0.0,0.0,0.0,0.0
0,0.108,0.0,0.0,0.0,0.437
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.299,0.0,0.0,0.0,0.524
1,0.0,0.0,0.0,0.0,0.0
0,0.182,0.0,0.0,0.003,0.395
0,0.102,0.0,0.0,0.0,0.177
1,0.0,0.0,0.0,0.0,0.0
0,0.328,0.0,0.0,0.0,0.092
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.214,0.0,0.0,0.0,0.387
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.312,0.0,0.0,0.0,0.647
0,0.12,0.0,0.0,0.0,0.257
0,0.398,0.0,0.0,0.0,0.011
0,0.077,0.0,0.0,0.0,0.03
1,0.0,0.0,0.0,0.0,0.0
0,0.316,0.0,0.0,0.0,0.279
1,0.0,0.0,0.0,0.0,0.0
0,0.175,0.0,0.0,0.0,0.237
0,0.063,0.0,0.061,0.0,0.061
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.188,0.0,0.0,0.0,0.274
1,0.0,0.0,0.0,0.0,0.0
0,0.103,0.0,0.0,0.0,0.407
1,0.0,0.0,0.0,0.0,0.0
0,0.257,0.0,0.0,0.0,0.463
0,0.087,0.0,0.0,0.0,0.1
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.003,0.0
0,0.163,0.0,0.0,0.001,0.146
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.329,0.0,0.0,0.0,0.377
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.273,0.0,0.0,0.0,0.235
0,0.451,0.004,0.027,0.156,0.443
0,0.493,0.0,0.0,0.0,0.095
0,0.394,0.0,0.0,0.0,0.027
0,0.267,0.0,0.0,0.0,0.132
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.429,0.0,0.0,0.0,0.344
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.001
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.164,0.0,0.0,0.0,0.394
0,0.008,0.0,0.0,0.0,0.281
1,0.0,0.0,0.0,0.03,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.189,0.0,0.0,0.0,0.215
0,0.481,0.006,0.0,0.056,0.235
0,0.286,0.0,0.0,0.0,0.242
1,0.0,0.0,0.0,0.0,0.0
0,0.436,0.0,0.0,0.0,0.04
1,0.0,0.0,0.0,0.0,0.0
0,0.259,0.0,0.0,0.0,0.217
0,0.08,0.0,0.0,0.0,0.472
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.04,0.0,0.0,0.0,0.217
0,0.046,0.0,0.0,0.0,0.047
1,0.0,0.0,0.0,0.0,0.0
0,0.413,0.0,0.0,0.0,0.255
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.143,0.0,0.0,0.0,0.117
1,0.0,0.0,0.0,0.0,0.0
0,0.49,0.0,0.0,0.0,0.289
1,0.0,0.0,0.0,0.336,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.049,0.0,0.0,0.0,0.016
1,0.0,0.0,0.0,0.0,0.0
0,0.105,0.0,0.0,0.0,0.168
0,0.176,0.0,0.0,0.0,0.065
0,0.377,0.0,0.0,0.0,0.028
0,0.061,0.0,0.0,0.0,0.4
0,0.008,0.206,0.121,0.049,0.289
0,0.258,0.0,0.0,0.0,0.34
0,0.076,0.0,0.0,0.0,0.088
0,0.413,0.0,0.0,0.0,0.489
1,0.0,0.0,0.0,0.0,0.0
0,0.105,0.0,0.0,0.0,0.487
0,0.415,0.0,0.0,0.0,0.316
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.316,0.0,0.055,0.0,0.215
1,0.0,0.0,0.0,0.0,0.0
0,0.464,0.0,0.0,0.0,0.008
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.001
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.063,0.0,0.0,0.0,0.185
0,0.153,0.0,0.0,0.0,0.433
0,0.263,0.0,0.0,0.0,0.167
0,0.305,0.0,0.0,0.0,0.432
1,0.0,0.0,0.0,0.0,0.0
0,0.124,0.0,0.0,0.0,0.173
0,0.249,0.0,0.0,0.0,0.122
0,0.079,0.0,0.0,0.0,0.436
0,0.272,0.0,0.0,0.0,0.335
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.019,0.0,0.0,0.0,0.353
0,0.244,0.0,0.0,0.0,0.393
0,0.099,0.0,0.0,0.0,0.29
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.493,0.0,0.0,0.0,0.315
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.001
0,0.32,0.0,0.0,0.0,0.356
1,0.0,0.0,0.0,0.0,0.0
0,0.469,0.0,0.0,0.0,0.114
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.162,0.0,0.0,0.0,0.215
1,0.0,0.0,0.0,0.155,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.468,0.0,0.0,0.0,0.407
0,0.447,0.0,0.0,0.0,0.167
0,0.063,0.0,0.0,0.0,0.493
0,0.252,0.012,0.009,0.005,0.284
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.279,0.0,0.0,0.0,0.284
0,0.248,0.0,0.0,0.0,0.168
0,0.445,0.0,0.0,0.0,0.29
0,0.492,0.014,0.001,0.324,0.051
1,0.0,0.0,0.0,0.0,0.0
0,0.487,0.0,0.0,0.0,0.212
0,0.191,0.0,0.0,0.0,0.46
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.412,0.0,0.0,0.0,0.344
0,0.482,0.0,0.0,0.0,0.391
0,0.018,0.0,0.0,0.0,0.112
0,0.24,0.0,0.0,0.0,0.406
0,0.244,0.0,0.0,0.0,0.295
1,0.0,0.0,0.0,0.0,0.0
0,0.392,0.0,0.0,0.0,0.398
0,0.234,0.0,0.0,0.0,0.096
0,0.372,0.0,0.0,0.0,0.396
1,0.0,0.0,0.0,0.141,0.0
0,0.123,0.0,0.0,0.0,0.06
0,0.43,0.0,0.0,0.0,0.14
0,0.187,0.0,0.0,0.0,0.367
0,0.101,0.0,0.006,0.005,0.467
0,0.355,0.0,0.0,0.0,0.332
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.058,0.0,0.0,0.0,0.234
0,0.425,0.0,0.0,0.407,0.044
0,0.098,0.0,0.0,0.0,0.416
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.003,0.0
0,0.346,0.066,0.007,0.083,0.061
0,0.071,0.0,0.0,0.0,0.009
1,0.0,0.0,0.0,0.0,0.0
0,0.097,0.0,0.0,0.0,0.148
0,0.16,0.0,0.0,0.0,0.219
0,0.312,0.0,0.0,0.0,0.029
0,0.5,0.0,0.0,0.0,0.287
1,0.0,0.0,0.0,0.0,0.0
0,0.101,0.0,0.0,0.0,0.196
0,0.307,0.0,0.0,0.0,0.24
1,0.0,0.0,0.0,0.0,0.0
0,0.428,0.003,0.0,0.001,0.256
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.461,0.0,0.0,0.0,0.392
1,0.0,0.0,0.0,0.235,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.012,0.0,0.0,0.0,0.314
0,0.367,0.0,0.0,0.0,0.262
0,0.476,0.0,0.0,0.0,0.012
1,0.0,0.0,0.0,0.0,0.0
0,0.345,0.0,0.0,0.0,0.292
0,0.472,0.0,0.0,0.0,0.398
1,0.0,0.0,0.0,0.0,0.0
0,0.208,0.0,0.0,0.0,0.194
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.334,0.0
0,0.383,0.0,0.0,0.0,0.42
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.192,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.207,0.0,0.0,0.001,0.002
1,0.0,0.0,0.0,0.0,0.0
0,0.092,0.0,0.0,0.0,0.438
0,0.028,0.302,0.0,0.451,0.405
0,0.071,0.0,0.0,0.0,0.198
1,0.0,0.0,0.0,0.0,0.0
0,0.448,0.0,0.0,0.0,0.202
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.133,0.0,0.0,0.0,0.375
0,0.241,0.0,0.0,0.0,0.068
0,0.301,0.0,0.0,0.0,0.109
1,0.0,0.0,0.0,0.0,0.0
0,0.098,0.0,0.0,0.0,0.439
0,0.432,0.0,0.0,0.0,0.01
0,0.355,0.0,0.0,0.0,0.083
0,0.037,0.0,0.0,0.0,0.068
0,0.01,0.0,0.0,0.0,0.186
0,0.337,0.0,0.0,0.0,0.333
0,0.084,0.0,0.0,0.0,0.166
1,0.0,0.0,0.0,0.0,0.0
0,0.116,0.0,0.0,0.0,0.159
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.077,0.0,0.0,0.0,0.417
0,0.178,0.0,0.0,0.0,0.202
1,0.0,0.0,0.0,0.0,0.0
0,0.245,0.0,0.0,0.0,0.088
0,0.123,0.0,0.0,0.0,0.042
0,0.435,0.0,0.0,0.0,0.361
0,0.024,0.0,0.0,0.0,0.159
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.127,0.0,0.0,0.0,0.199
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.25,0.0,0.0,0.0,0.461
0,0.473,0.0,0.0,0.0,0.011
1,0.0,0.0,0.0,0.0,0.0
0,0.419,0.385,0.168,0.381,0.276
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.06,0.0
0,0.105,0.0,0.0,0.0,0.156
0,0.0,0.0,0.0,0.0,0.145
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.15,0.0,0.0,0.0,0.032
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.036,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.207,0.0,0.0,0.0,0.449
0,0.409,0.0,0.0,0.0,0.472
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.178,0.0,0.0,0.0,0.251
0,0.497,0.0,0.0,0.0,0.31
0,0.201,0.0,0.0,0.0,0.05
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.156,0.021,0.0,0.186,0.278
1,0.0,0.0,0.0,0.0,0.0
0,0.076,0.0,0.0,0.0,0.136
1,0.0,0.0,0.0,0.0,0.0
0,0.055,0.0,0.0,0.0,0.08
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.442,0.0,0.0,0.0,0.433
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
0,0.326,0.0,0.0,0.0,0.368
0,0.086,0.0,0.0,0.0,0.006
1,0.0,0.0,0.0,0.0,0.0
0,0.176,0.0,0.0,0.0,0.117
0,0.043,0.0,0.0,0.0,0.323
0,0.0,0.0,0.0,0.0,0.015
